dt,u0,u1,u2,u3,robot_current_state_x,y,z,qw,qx,qy,qz,Vx,Vy,Vz,x_next,y_next,z_next,qw_next,qx_next,qy_next,qz_next,Vx_next,Vy_next,Vz_next
0.048000000,-0.0173959,0.0138922,-0.00124852,10.034,0.443232,-0.509758,1.13062,0.999955,0.00766892,-0.00484459,0.00260106,0.00610428,0.0136424,-0.10184,0.443382,-0.509135,1.12157,0.999965,0.00679766,-0.00415179,0.00253974,-0.00288502,-0.000895976,-0.0792438,
0.052000000,-0.0169574,0.0106186,-0.00121338,9.7288,0.443352,-0.509422,1.12626,0.999973,0.00582058,-0.00375189,0.00253085,4.68015e-310,0,6.95296e-310,0.443006,-0.509961,1.12587,0.999979,0.00497161,-0.00322277,0.00247009,-0.00675909,-0.0105162,-0.0078601,
0.040000000,0.00148072,0.00393646,-0.00117657,10.0738,0.443348,-0.509292,1.1221,0.999983,0.00441253,-0.00298488,0.00245134,-0.000627438,0.00235158,-0.101618,0.442992,-0.509505,1.11327,0.999983,0.00448625,-0.00278762,0.0023936,-0.00642074,-0.00662685,-0.0749503,
0.048000000,0.0076873,0.00042999,-0.00112224,10.0829,0.443224,-0.509333,1.11742,0.999989,0.00325185,-0.00227727,0.00233836,-0.00314691,-0.00174259,-0.0974575,0.442681,-0.509848,1.10905,0.999988,0.00363629,-0.00225469,0.00228319,-0.00770037,-0.00869834,-0.0698575,
0.052000000,0.0123154,-0.00224837,-0.00106067,10.057,0.443006,-0.509523,1.11321,0.999993,0.00238979,-0.00173787,0.00221026,-0.00491989,-0.00459199,-0.0830406,0.442336,-0.510243,1.10615,0.999991,0.0030059,-0.0018488,0.00215803,-0.00851515,-0.0100263,-0.0580171,
0.040000000,0.0148769,-0.00310652,-0.00100278,10.0082,0.442725,-0.509815,1.10994,0.999995,0.00182745,-0.00142966,0.0020896,-0.00613825,-0.0065153,-0.062868,0.441963,-0.510675,1.10466,0.999993,0.00257169,-0.00158334,0.00204024,-0.00914463,-0.0109243,-0.0427177,
0.048000000,0.0148769,-0.00310652,-0.00100278,10.0082,0.442397,-0.510176,1.10764,0.999996,0.00144155,-0.00122762,0.00197132,-0.0070274,-0.00779637,-0.0430218,0.441963,-0.510675,1.10466,0.999993,0.00257169,-0.00158334,0.00204024,-0.00914463,-0.0109243,-0.0427177,
0.012000000,0.0295276,-0.0150851,-0.000936288,9.81983,0.442339,-0.510241,1.10734,0.999996,0.00139993,-0.0011959,0.00195151,4.68015e-310,0,6.95296e-310,0.442197,-0.510428,1.10741,0.999992,0.00287783,-0.00194721,0.0019054,-0.00307838,-0.0042066,0.00130866,
0.040000000,0.0158647,-0.00297135,-0.000886595,9.90927,0.442035,-0.510583,1.10619,0.999997,0.00128008,-0.00107909,0.00184744,-0.0076844,-0.00864753,-0.0262742,0.441155,-0.511601,1.10407,0.999995,0.00207364,-0.00122613,0.00180377,-0.00996263,-0.011975,-0.016016,
0.040000000,0.0289253,-0.0150079,-0.000834826,9.82922,0.441714,-0.510946,1.1054,0.999997,0.00130897,-0.00107134,0.00174013,4.68015e-310,0,6.95296e-310,0.441584,-0.511123,1.10551,0.999993,0.00275658,-0.00181916,0.00169896,-0.00283426,-0.00400097,0.00224884,
0.048000000,0.0289253,-0.0150079,-0.000834826,9.82922,0.441309,-0.511411,1.10466,0.999997,0.00144416,-0.0011325,0.00160492,4.68015e-310,0,6.95296e-310,0.441584,-0.511123,1.10551,0.999993,0.00275658,-0.00181916,0.00169896,-0.00283426,-0.00414272,0.00260382,
0.040000000,0.0263824,-0.0133922,-0.000769944,9.83277,0.44088,-0.511909,1.10412,0.999997,0.00168089,-0.0011815,0.00146802,4.68015e-310,0,6.95296e-310,0.441176,-0.511596,1.10479,0.999993,0.00276439,-0.00179993,0.00156695,-0.00287682,-0.00414272,0.00260382,
0.052000000,0.0172918,-0.00848571,-0.000643009,9.83769,0.440427,-0.512448,1.10365,0.999996,0.00205527,-0.00139196,0.00134052,4.68015e-310,0,6.95296e-310,0.440276,-0.512679,1.10381,0.999993,0.00292047,-0.00181502,0.0013087,-0.00314844,-0.00489913,0.00309182,
0.020000000,-0.00271229,0.00806386,-0.000633766,9.86785,0.440349,-0.512543,1.10358,0.999996,0.00211931,-0.00143494,0.00132002,-0.0096611,-0.0116515,-0.00938679,0.439255,-0.513913,1.10295,0.999997,0.00198321,-0.00103186,0.00128899,-0.01209,-0.015703,-0.00327335,
0.028000000,0.0121153,-0.00492598,-0.000584231,9.83972,0.439943,-0.513041,1.10324,0.999995,0.0024026,-0.00161335,0.00121783,4.68015e-310,0,6.95296e-310,0.439777,-0.513298,1.1034,0.999993,0.00300871,-0.00185884,0.001189,-0.00341011,-0.00532866,0.00329196,
0.052000000,0.00937366,-0.00390877,-0.000526385,9.84112,0.43942,-0.513701,1.10294,0.999995,0.00251511,-0.0015964,0.00109753,4.68015e-310,0,6.95296e-310,0.439257,-0.513964,1.10311,0.999993,0.00298404,-0.00179125,0.00107147,-0.00332794,-0.00541537,0.00343165,
0.040000000,-0.0169572,0.0153683,-0.000477921,9.85102,0.438954,-0.514305,1.10281,0.999995,0.0025056,-0.00149697,0.000994965,-0.0117544,-0.0153175,-0.00298821,0.437657,-0.516056,1.10273,0.999998,0.00165701,-0.000729336,0.000971724,-0.0139435,-0.0194202,0.00144286,
0.020000000,-0.0182493,0.0160092,-0.000457932,9.84875,0.438762,-0.514559,1.10277,0.999995,0.00250179,-0.00148266,0.00095338,-0.0119738,-0.0157803,-0.0022305,0.437445,-0.516354,1.10276,0.999998,0.0015886,-0.00068301,0.000931132,-0.0141029,-0.0198109,0.00197326,
0.040000000,0.00661074,-0.00231594,-0.00040618,9.84201,0.438266,-0.515227,1.10275,0.999996,0.00245115,-0.00150086,0.000846796,4.68015e-310,0,6.95296e-310,0.438115,-0.515479,1.10292,0.999994,0.00278181,-0.00161632,0.000826699,-0.00306361,-0.00515282,0.00352293,
0.040000000,0.00840796,-0.00255111,-0.000346043,9.84159,0.437646,-0.516082,1.10282,0.999997,0.00211191,-0.00135084,0.000721205,4.68015e-310,0,6.95296e-310,0.437509,-0.516304,1.103,0.999995,0.00253242,-0.00147806,0.000704201,-0.00278082,-0.00457272,0.00348425,
0.048000000,-0.0198956,0.0179204,-0.00027468,9.824,0.436894,-0.517134,1.10306,0.999998,0.00164871,-0.00104543,0.000571606,-0.0134905,-0.0189613,0.00504815,0.435472,-0.519159,1.10365,1,0.00065343,-0.000149961,0.000558309,-0.0146636,-0.0212236,0.00678498,
0.052000000,0.0110645,-0.00431376,-0.000222405,9.8391,0.436352,-0.517902,1.10332,0.999998,0.00149572,-0.000922874,0.000463551,4.68015e-310,0,6.95296e-310,0.436254,-0.518068,1.10348,0.999997,0.00204906,-0.00113829,0.000452619,-0.0020264,-0.00348867,0.00324185,
0.040000000,-0.0196218,0.0167185,-0.000172144,9.81356,0.435809,-0.518678,1.10361,0.999999,0.00123728,-0.000702549,0.000357925,-0.0135548,-0.0194115,0.00748075,0.434412,-0.520709,1.1044,1,0.000255899,0.000133033,0.000349663,-0.0141132,-0.0208771,0.00817565,
0.040000000,-0.0175834,0.0144903,-0.000115742,9.80678,0.435165,-0.519609,1.10402,1,0.000873758,-0.0004043,0.000240565,-0.013306,-0.0193152,0.0089831,0.433819,-0.521597,1.10492,1,-5.58469e-06,0.000320009,0.000235055,-0.0133885,-0.0201666,0.00900071,
0.048000000,-0.0147906,0.0120089,-6.81828e-05,9.80281,0.434544,-0.520523,1.10448,1,0.000490593,-0.000124312,0.000141479,-0.012809,-0.0189118,0.00953848,0.43327,-0.522438,1.10541,1,-0.000249021,0.000476031,0.000138272,-0.0124642,-0.0191486,0.00915921,
0.012000000,0.0168354,-0.00957038,-6.01749e-05,9.83299,0.434443,-0.520673,1.10455,1,0.000400816,-5.07403e-05,0.000125778,4.68015e-310,0,6.95296e-310,0.434422,-0.52074,1.10469,0.999999,0.00124265,-0.000529152,0.000122621,-0.000570007,-0.00161609,0.00263749,
0.048000000,-0.00920061,0.00700084,-2.27972e-05,9.80249,0.433954,-0.521406,1.10492,1,-8.84973e-05,0.000342463,4.68766e-05,-0.0120694,-0.0181611,0.00897687,0.432792,-0.523198,1.1058,1,-0.000548544,0.000692484,4.58633e-05,-0.0110549,-0.0175366,0.00856515,
0.040000000,-0.00561359,0.00392161,2.21419e-05,9.79759,0.433414,-0.522235,1.10538,1,-0.000401843,0.000565083,-4.66316e-05,-0.0109338,-0.0169209,0.00981916,0.432382,-0.523878,1.10631,0.999999,-0.000682512,0.000761177,-4.54447e-05,-0.0096343,-0.0158585,0.00891712,
0.052000000,-0.00367265,0.00222931,6.16036e-05,9.79545,0.432934,-0.522997,1.10585,1,-0.00052596,0.000633947,-0.000128879,-0.00969563,-0.0155094,0.00976593,0.43203,-0.52449,1.10677,0.999999,-0.000709576,0.000745437,-0.000125741,-0.00834431,-0.0142993,0.0086494,
0.040000000,0.000379086,-0.000963347,0.000103336,9.7981,0.432511,-0.52369,1.10627,0.999999,-0.000821344,0.00083014,-0.000215782,-0.00847945,-0.0140581,0.00830446,0.431743,-0.525016,1.10706,0.999999,-0.000802396,0.000781973,-0.000210592,-0.00689955,-0.0124675,0.00745188,
0.020000000,0.0237593,-0.0150004,0.000111173,9.82428,0.432447,-0.523798,1.10633,0.999999,-0.000872868,0.000855771,-0.000231232,4.68015e-310,0,6.95296e-310,0.432507,-0.523751,1.10642,1,0.00031493,0.000105483,-0.000226035,0.000944489,0.000547917,0.00176727,
0.028000000,0.0237593,-0.0150004,0.000111173,9.82428,0.432151,-0.524307,1.10661,0.999999,-0.00106105,0.000939829,-0.000315823,-0.0071646,-0.0124245,0.00664427,0.432507,-0.523751,1.10642,1,0.00031493,0.000105483,-0.000226035,0.000944489,0.000547917,0.00176727,
0.052000000,0.00556878,-0.00409277,0.000199336,9.80044,0.431856,-0.524841,1.10692,0.999999,-0.00102748,0.000855259,-0.00041585,-0.005827,-0.0106776,0.00658388,0.43135,-0.525817,1.10755,0.999999,-0.000749119,0.000650515,-0.000405911,-0.00435056,-0.00893702,0.00596493,
0.040000000,0.0197409,-0.0111511,0.000237973,9.82021,0.431654,-0.525224,1.10718,0.999999,-0.000803145,0.000671153,-0.000495948,4.68015e-310,0,6.95296e-310,0.431702,-0.525178,1.10725,1,0.000183632,0.00011312,-0.000484264,0.000770472,0.000607997,0.00136041,
0.020000000,0.0186561,-0.0103146,0.000252403,9.81977,0.431583,-0.525365,1.10727,0.999999,-0.000733707,0.000609958,-0.000526069,4.68015e-310,0,6.95296e-310,0.431626,-0.525323,1.10734,1,0.000198835,9.37491e-05,-0.000513639,0.000691299,0.000524872,0.00131628,
0.040000000,0.0036157,-0.00248284,0.000286769,9.80315,0.431425,-0.525686,1.10747,1,-0.000603639,0.000498426,-0.000598219,-0.00381497,-0.0078477,0.00490195,0.431088,-0.526418,1.10795,1,-0.000422921,0.000374184,-0.000583896,-0.00295894,-0.00684186,0.00455583,
0.040000000,0.0133109,-0.00651837,0.000322497,9.81789,0.431292,-0.525972,1.10766,1,-0.000374389,0.00032575,-0.00067245,4.68015e-310,0,6.95296e-310,0.431313,-0.525957,1.10772,1,0.000290943,-6.0944e-07,-0.000656419,0.000319276,8.17132e-05,0.0011284,
0.048000000,0.0133109,-0.00651837,0.000322497,9.81789,0.431155,-0.526279,1.10788,1,-0.000111694,0.00014092,-0.000757526,4.68015e-310,0,6.95296e-310,0.431313,-0.525957,1.10772,1,0.000290943,-6.0944e-07,-0.000656419,0.000319276,8.17132e-05,0.0011284,
0.040000000,0.00684404,-0.00227888,0.000400045,9.81589,0.431034,-0.52656,1.10808,1,9.07342e-05,-6.01644e-06,-0.000834318,4.68015e-310,0,6.95296e-310,0.43103,-0.52658,1.10813,1,0.000432841,-0.000120248,-0.000814324,-0.000124362,-0.000513834,0.000929234,
0.012000000,-0.00309262,0.00201751,0.000405737,9.8026,0.431015,-0.526605,1.10811,1,0.000136544,-3.36858e-05,-0.000846228,-0.0024186,-0.00568951,0.00410607,0.430773,-0.527183,1.1085,1,-1.80018e-05,6.73176e-05,-0.000825932,-0.00238573,-0.00580574,0.0037063,
0.040000000,0.00310241,0.000273884,0.000433043,9.81495,0.430922,-0.526826,1.10828,0.999999,0.000375157,-0.000214792,-0.00090331,4.68015e-310,0,6.95296e-310,0.430901,-0.526868,1.10832,0.999999,0.000530286,-0.000201247,-0.000881619,-0.000409132,-0.000888323,0.000834349,
0.048000000,-0.00779053,0.00571665,0.000461703,9.80259,0.430828,-0.527046,1.10843,0.999999,0.000500017,-0.000340807,-0.000962877,-0.00235656,-0.0054992,0.00363359,0.430569,-0.527632,1.10877,1,0.000110758,-5.46113e-05,-0.000939782,-0.00274474,-0.00609755,0.00323212,
0.040000000,-0.00779053,0.00571665,0.000461703,9.80259,0.430709,-0.527314,1.10859,0.999999,0.000569522,-0.000299153,-0.00103679,-0.0025185,-0.00562133,0.00344267,0.430569,-0.527632,1.10877,1,0.000110758,-5.46113e-05,-0.000939782,-0.00274474,-0.00609755,0.00323212,
0.040000000,-0.0101672,0.00552019,0.000530778,9.80419,0.430584,-0.527591,1.10873,0.999999,0.000558096,-0.000233403,-0.00110706,-0.00262207,-0.0058004,0.00266797,0.430308,-0.528209,1.10899,0.999999,5.0036e-05,4.31544e-05,-0.00108049,-0.00280924,-0.00639641,0.00242668,
0.020000000,-0.000542697,0.00110639,0.000535656,9.81265,0.430563,-0.527638,1.10875,0.999999,0.000538157,-0.000216504,-0.0011173,4.68015e-310,0,6.95296e-310,0.430544,-0.52769,1.10878,0.999999,0.000511078,-0.000161169,-0.00109049,-0.000371734,-0.00102917,0.000604061,
0.040000000,-0.00935215,0.00435242,0.000556841,9.80756,0.430457,-0.527875,1.10882,0.999999,0.00040361,-9.70434e-05,-0.00116142,-0.00264913,-0.00594561,0.00148604,0.43019,-0.528494,1.10897,0.999999,-6.37467e-05,0.000121109,-0.00113353,-0.00262591,-0.00627896,0.00158179,
0.040000000,-0.00790778,0.00310972,0.000578357,9.80961,0.430333,-0.528161,1.10886,0.999999,0.000215149,2.5684e-05,-0.00120633,-0.00254311,-0.00593355,0.000780034,0.430086,-0.528762,1.10896,0.999999,-0.000180051,0.00018164,-0.00117736,-0.00233978,-0.00596823,0.00108084,
0.052000000,-0.00636691,0.00208617,0.00060155,9.81113,0.430218,-0.52844,1.10888,0.999999,4.43384e-05,0.000110996,-0.00125471,-0.00233188,-0.00575375,0.000274944,0.43,-0.529009,1.10893,0.999999,-0.000273873,0.000215702,-0.00122459,-0.00201107,-0.00552894,0.000727783,
0.020000000,0.00329373,-0.00188909,0.000605746,9.81201,0.4302,-0.528485,1.10888,0.999999,1.46726e-05,0.000130782,-0.00126331,4.68015e-310,0,6.95296e-310,0.43021,-0.528492,1.10891,0.999999,0.000179243,3.61194e-05,-0.00123305,0.000163527,-0.000190475,0.000540511,
0.028000000,-0.00411613,0.000497355,0.000625661,9.81328,0.430116,-0.528705,1.10887,0.999999,-0.000166357,0.000235283,-0.00130505,-0.00205433,-0.00542892,-0.000381564,0.429935,-0.529225,1.10887,0.999999,-0.000372124,0.000260424,-0.00127372,-0.0015672,-0.00490112,0.000286608,
0.040000000,-0.00411613,0.000497355,0.000625661,9.81328,0.430044,-0.52891,1.10884,0.999999,-0.000294507,0.000266127,-0.0013412,4.68015e-310,0,6.95296e-310,0.429935,-0.529225,1.10887,0.999999,-0.000372124,0.000260424,-0.00127372,-0.0015672,-0.00490112,0.000286608,
0.052000000,0.0064566,-0.0028137,0.000660748,9.81241,0.429973,-0.52913,1.1088,0.999999,-0.000405913,0.000261968,-0.00137802,4.68015e-310,0,6.95296e-310,0.429994,-0.529101,1.10883,0.999999,-8.32681e-05,0.000120852,-0.00134501,0.000376294,0.000479492,0.000581216,
0.040000000,0.00671094,-0.00213113,0.000679512,9.81271,0.42992,-0.52932,1.10874,0.999999,-0.000468438,0.00021101,-0.00141716,4.68015e-310,0,6.95296e-310,0.429937,-0.529285,1.10877,0.999999,-0.000133035,0.000103994,-0.0013832,0.000309932,0.000589773,0.000610332,
0.020000000,0.000621125,-0.000394256,0.000682689,9.81732,0.429913,-0.529349,1.10872,0.999999,-0.000468926,0.000198609,-0.00142388,-0.000976798,-0.00367857,-0.00142334,0.429834,-0.529672,1.10864,0.999999,-0.000437891,0.000178867,-0.00138975,-0.000604966,-0.00278884,-0.000351425,
0.040000000,0.00599525,-0.00158852,0.000698292,9.81309,0.429881,-0.529479,1.10866,0.999999,-0.000436239,0.000169812,-0.00145636,4.68015e-310,0,6.95296e-310,0.429895,-0.529446,1.10869,0.999999,-0.000136586,8.99647e-05,-0.00142146,0.000255732,0.00056175,0.000648592,
0.040000000,0.00511455,-0.000830022,0.000714983,9.81353,0.429852,-0.529607,1.10857,0.999999,-0.000383012,0.00010674,-0.00149117,4.68015e-310,0,6.95296e-310,0.429861,-0.529578,1.1086,0.999999,-0.000127343,6.48709e-05,-0.00145543,0.00016915,0.000500589,0.000692467,
0.048000000,0.0014141,0.000730052,0.000741247,9.82099,0.429828,-0.529726,1.10845,0.999999,-0.000361572,2.69699e-05,-0.00154593,-0.000389224,-0.00194881,-0.00215833,0.429793,-0.529887,1.10831,0.999999,-0.000290809,6.33766e-05,-0.00150888,-0.000299516,-0.00130824,-0.000719945,
0.052000000,0.00333303,0.000553127,0.000762198,9.81454,0.429814,-0.529791,1.10836,0.999999,-0.000259557,-1.12852e-05,-0.00158968,4.68015e-310,0,6.95296e-310,0.429814,-0.529771,1.1084,0.999999,-9.28621e-05,1.61161e-05,-0.00155158,5.28554e-06,0.000345875,0.000793437,
0.048000000,0.00333303,0.000553127,0.000762198,9.81454,0.429799,-0.529855,1.10825,0.999999,-0.000147177,-5.897e-05,-0.00163975,4.68015e-310,0,6.95296e-310,0.429814,-0.529771,1.1084,0.999999,-9.28621e-05,1.61161e-05,-0.00155158,5.28554e-06,0.000345875,0.000793437,
0.040000000,0.00120309,0.00157389,0.000808187,9.81557,0.429783,-0.529907,1.10815,0.999999,-9.02079e-05,-9.78742e-05,-0.00168545,4.68015e-310,0,6.95296e-310,0.429776,-0.5299,1.10819,0.999999,-2.99257e-05,-1.92793e-05,-0.00164505,-0.00011479,0.000118111,0.000896583,
0.012000000,-0.000604121,0.00219249,0.000811778,9.82283,0.429781,-0.529915,1.10813,0.999999,-7.81001e-05,-0.000103482,-0.00169305,-0.000339116,-0.00100985,-0.00224401,0.42974,-0.530007,1.10799,0.999999,-0.000108125,6.1971e-06,-0.00165247,-0.000434371,-0.000826761,-0.000621003,
0.040000000,0.000284255,0.0016585,0.000829592,9.81612,0.429765,-0.529951,1.10803,0.999998,-1.60415e-05,-0.000101959,-0.00173026,4.68015e-310,0,6.95296e-310,0.429758,-0.52995,1.10808,0.999999,-1.68946e-06,-1.90578e-05,-0.00168878,-0.000118761,1.76085e-05,0.000952485,
0.048000000,0.000284255,0.0016585,0.000829592,9.81612,0.429748,-0.529985,1.10793,0.999998,-7.69348e-06,-9.17165e-05,-0.00176407,-0.000437352,-0.000838506,-0.00235368,0.429699,-0.530066,1.10779,0.999999,-7.05438e-05,2.32285e-05,-0.00172179,-0.000504502,-0.000761526,-0.000601989,
0.040000000,-0.00159155,0.00244807,0.00086281,9.82424,0.429726,-0.530023,1.10783,0.999998,2.29084e-05,-9.53422e-05,-0.00179948,-0.000474633,-0.000781047,-0.00223033,0.429673,-0.530101,1.10769,0.999998,-5.64532e-05,2.72026e-05,-0.00175634,-0.000541515,-0.000747972,-0.000466257,
0.040000000,-0.00228072,0.0020548,0.00088459,9.82388,0.429702,-0.53006,1.10773,0.999998,8.06804e-05,-4.85964e-05,-0.00184495,-0.000516026,-0.000762328,-0.00196632,0.429649,-0.53014,1.10762,0.999998,-3.3168e-05,5.43505e-05,-0.00180071,-0.000510459,-0.000809013,-0.000238426,
0.012000000,-0.00105585,0.00111364,0.000888525,9.81766,0.429697,-0.530066,1.10771,0.999998,8.1888e-05,-3.86545e-05,-0.00185317,4.68015e-310,0,6.95296e-310,0.429695,-0.530072,1.10777,0.999998,2.91972e-05,1.71218e-05,-0.00180874,-2.13401e-05,-0.00010902,0.00110614,
0.040000000,-0.00217846,0.00122713,0.000907579,9.82261,0.429677,-0.530097,1.10765,0.999998,5.99412e-05,3.09263e-05,-0.00189291,-0.000511332,-0.00078795,-0.00145222,0.429631,-0.530179,1.10759,0.999998,-4.88639e-05,9.24863e-05,-0.00184752,-0.00039013,-0.000799057,0.000148281,
0.048000000,-0.00217846,0.00122713,0.000907579,9.82261,0.429658,-0.530129,1.1076,0.999998,1.78528e-05,0.000107367,-0.00192885,4.68015e-310,0,6.95296e-310,0.429631,-0.530179,1.10759,0.999998,-4.88639e-05,9.24863e-05,-0.00184752,-0.00039013,-0.000799057,0.000148281,
0.052000000,0.00059673,-0.00100683,0.000943768,9.81837,0.429643,-0.530166,1.10757,0.999998,-8.85351e-05,0.000165356,-0.00196837,4.68015e-310,0,6.95296e-310,0.429657,-0.530159,1.10763,0.999998,-5.879e-05,0.00011496,-0.00192118,0.000275505,0.000144113,0.0011768,
0.040000000,0.00155622,-0.00142157,0.000955288,9.81847,0.429636,-0.530198,1.10755,0.999998,-0.000182124,0.000204528,-0.00199239,4.68015e-310,0,6.95296e-310,0.429654,-0.530183,1.10761,0.999998,-0.000104445,0.000133303,-0.00194463,0.000332252,0.000280713,0.00118686,
0.048000000,0.0021013,-0.00144571,0.000966789,9.81853,0.429639,-0.53022,1.10753,0.999998,-0.000236247,0.000206083,-0.00201628,4.68015e-310,0,6.95296e-310,0.429657,-0.530201,1.10759,0.999998,-0.000131318,0.000133598,-0.00196795,0.000334234,0.000360229,0.00119289,
0.052000000,0.00228562,-0.00107329,0.000975759,9.81858,0.429653,-0.530232,1.10752,0.999998,-0.000255345,0.000169526,-0.00203496,4.68015e-310,0,6.95296e-310,0.429668,-0.53021,1.10758,0.999998,-0.000141166,0.000115642,-0.00198618,0.000280778,0.000388752,0.00119803,
0.040000000,0.00189299,-0.000909457,0.00098045,9.81861,0.429674,-0.530231,1.10752,0.999998,-0.000219581,0.000150194,-0.00204488,4.68015e-310,0,6.95296e-310,0.429687,-0.530213,1.10758,0.999998,-0.000125017,0.000104538,-0.00199586,0.000250796,0.000337842,0.00120131,
0.020000000,0.00190522,-0.00172943,0.000981412,9.81889,0.429678,-0.53023,1.10752,0.999998,-0.000203176,0.00015016,-0.00204702,0.000495149,0.000114031,-8.62726e-05,0.42974,-0.530202,1.10757,0.999998,-0.000108085,6.35039e-05,-0.00199795,0.000705563,0.00041923,0.00114293,
0.028000000,0.000672852,-0.00122273,0.000988713,9.81862,0.429701,-0.53022,1.10752,0.999998,-0.000106536,0.000172805,-0.00206213,4.68015e-310,0,6.95296e-310,0.429716,-0.530211,1.10758,0.999998,-7.30108e-05,0.000111604,-0.00201269,0.00027961,0.00017572,0.00120157,
0.052000000,0.000584603,-0.00222099,0.000998044,9.81781,0.429729,-0.530207,1.10752,0.999998,-4.5965e-05,0.000151456,-0.00208159,0.00071498,0.00033272,0.000240703,0.429812,-0.53017,1.1076,0.999998,-1.69585e-05,4.03478e-05,-0.00203168,0.000903416,0.000394109,0.00136139,
0.048000000,-0.000576218,-0.00244293,0.00101119,9.81728,0.429767,-0.53019,1.10754,0.999998,6.50834e-05,0.000146345,-0.002109,0.000829946,0.000346969,0.00037975,0.429861,-0.530161,1.10763,0.999998,3.60223e-05,2.42562e-05,-0.00205845,0.000997222,0.000247361,0.00144774,
0.040000000,-0.000576218,-0.00244293,0.00101119,9.81728,0.429811,-0.530177,1.10756,0.999998,0.000130317,0.000102206,-0.00212698,0.000925368,0.000261085,0.000385884,0.429861,-0.530161,1.10763,0.999998,3.60223e-05,2.42562e-05,-0.00205845,0.000997222,0.000247361,0.00144774,
0.040000000,-0.00170123,-0.00179543,0.00102622,9.81735,0.429857,-0.530169,1.10758,0.999998,0.000138258,4.7165e-05,-0.00214045,0.000974839,0.000122673,0.00030523,0.429956,-0.530167,1.10766,0.999998,5.30072e-05,-4.24316e-05,-0.00208915,0.00097909,-6.51103e-05,0.00138015,
0.012000000,-0.00184997,-8.95565e-05,0.00102769,9.81832,0.429865,-0.530168,1.10758,0.999998,0.000133034,3.56196e-05,-0.00214343,4.68015e-310,0,6.95296e-310,0.429869,-0.530178,1.10764,0.999998,4.05282e-05,3.13333e-05,-0.00209205,6.53747e-05,-0.000170548,0.00117152,
0.048000000,-0.00158865,-0.00124537,0.00103444,9.81757,0.429904,-0.530168,1.10759,0.999998,0.000108466,-1.12952e-05,-0.00215731,0.000966883,-9.90485e-06,0.000218363,0.429998,-0.530177,1.10766,0.999998,2.88993e-05,-7.33975e-05,-0.0021056,0.000883435,-0.000144586,0.00131565,
0.040000000,-0.00111986,0.000349077,0.00104306,9.81823,0.429941,-0.530171,1.1076,0.999998,6.6151e-05,-1.98187e-05,-0.00217549,4.68015e-310,0,6.95296e-310,0.42994,-0.530176,1.10765,0.999998,1.01952e-05,-2.24655e-06,-0.00212333,-2.18258e-05,-7.49116e-05,0.00116332,
0.040000000,-0.00101163,0.00067546,0.00105273,9.81818,0.429983,-0.530178,1.10761,0.999998,5.49411e-05,-5.81059e-05,-0.00219566,4.68015e-310,0,6.95296e-310,0.429979,-0.530181,1.10766,0.999998,4.43055e-06,-2.42247e-05,-0.00214303,-8.09611e-05,-5.81175e-05,0.0011582,
0.052000000,-0.000617142,0.000723554,0.00105864,9.81812,0.430021,-0.530186,1.10762,0.999998,1.73729e-05,-7.0226e-05,-0.00220799,4.68015e-310,0,6.95296e-310,0.430015,-0.530187,1.10768,0.999998,-1.34081e-05,-3.39809e-05,-0.00215506,-0.000102321,-3.66908e-06,0.00115184,
0.020000000,-0.000789645,-0.000524517,0.00105945,9.81709,0.430027,-0.530188,1.10762,0.999998,4.68139e-06,-6.92173e-05,-0.00220963,0.000746155,-0.000191655,0.000318077,0.430094,-0.530206,1.10771,0.999998,-3.48624e-05,-9.53561e-05,-0.00215666,0.000584657,-0.000161674,0.0013669,
0.028000000,0.000245348,0.000369157,0.00106437,9.81802,0.430054,-0.530195,1.10764,0.999998,-6.27294e-05,-4.47711e-05,-0.00221991,4.68015e-310,0,6.95296e-310,0.43005,-0.53019,1.1077,0.999998,-5.04235e-05,-2.63372e-05,-0.00216669,-6.95704e-05,0.000111247,0.00114246,
0.052000000,0.00102201,4.23768e-06,0.00107112,9.81792,0.430084,-0.530202,1.10766,0.999997,-0.000134495,-1.76655e-05,-0.00223404,4.68015e-310,0,6.95296e-310,0.430082,-0.53019,1.10772,0.999998,-8.33946e-05,-1.75601e-05,-0.00218049,-3.41125e-05,0.000213999,0.00113174,
0.048000000,0.00162099,-0.000275554,0.00107252,9.81779,0.430112,-0.530203,1.10769,0.999997,-0.000188976,2.05914e-06,-0.00223696,4.68015e-310,0,6.95296e-310,0.430112,-0.530187,1.10774,0.999998,-0.000107957,-1.18896e-05,-0.00218333,-9.00619e-06,0.000291545,0.0011192,
0.040000000,0.00211721,3.81288e-05,0.0010704,9.81765,0.430139,-0.530196,1.10772,0.999997,-0.000232623,-3.1983e-05,-0.00223243,4.68015e-310,0,6.95296e-310,0.430136,-0.530176,1.10777,0.999998,-0.00012676,-3.03005e-05,-0.0021789,-6.0369e-05,0.000352965,0.00110448,
0.012000000,0.00255568,-0.000847566,0.00106997,9.81533,0.430144,-0.530194,1.10772,0.999997,-0.000238392,-3.52623e-05,-0.00223163,0.000557449,0.000223767,0.000716069,0.430195,-0.530152,1.10784,0.999998,-0.000110705,-7.79129e-05,-0.00217812,0.000447121,0.000566661,0.00158867,
